date,close
2025-09-08,1163.4
2025-09-09,1160.8
2025-09-10,1168.4
2025-09-11,1172.6
2025-09-12,1177.6
2025-09-15,1181
2025-09-16,1174.4
2025-09-17,1169.2
2025-09-18,1194
2025-09-19,1195.8
2025-09-22,1200.8
2025-09-23,1201.8
2025-09-24,1198.2
2025-09-25,1199
2025-09-26,1195
2025-09-29,1203.8
2025-09-30,1200.6
2025-10-01,1207.4
2025-10-02,1216.8
2025-10-03,1217.2
2025-10-06,1222.6
2025-10-07,1220.8
2025-10-08,1235.6
2025-10-09,1240.8
2025-10-10,1212.4
2025-10-13,1223.8
2025-10-14,1215.4
2025-10-15,1222
2025-10-16,1221.4
2025-10-17,1205.2
2025-10-20,1236.6
2025-10-21,1240.2
2025-10-22,1227
2025-10-23,1236.2
2025-10-24,1251
2025-10-27,1269
2025-10-28,1275.8
2025-10-29,1283.2
2025-10-30,1284
2025-10-31,1286.8
2025-11-03,1289.8
2025-11-04,1279
2025-11-05,1279
2025-11-06,1249.4
2025-11-07,1221.8
2025-11-10,1259.8
2025-11-11,1256.4
2025-11-12,1260
2025-11-13,1236.8
2025-11-14,1240.2
2025-11-17,1236
2025-11-18,1216.6
2025-11-19,1221.8
2025-11-20,1231
2025-11-21,1203.6
2025-11-24,1233
2025-11-25,1229.6
2025-11-26,1249.6
2025-11-27,1248.4
2025-11-28,1253.8
2025-12-01,1249.8
2025-12-02,1256
2025-12-03,1256.8
2025-12-04,1256.6
2025-12-05,1264
2025-12-08,1263.8
2025-12-09,1265.2
2025-12-10,1261.8
2025-12-11,1244.2
2025-12-12,1229.6
2025-12-15,1228
2025-12-16,1218.2
2025-12-17,1209
2025-12-18,1229
2025-12-19,1239.2
2025-12-22,1242.2
2025-12-23,1242.6
2025-12-29,1243.4
2025-12-30,1244.8
2026-01-02,1231.4
2026-01-05,1248.4
2026-01-07,1263
2026-01-08,1252
2026-01-09,1266.2
2026-01-12,1266
2026-01-13,1270
2026-01-14,1248
2026-01-15,1271.4
2026-01-16,1264.2
2026-01-19,1240.8
2026-01-20,1235.6
2026-01-21,1237.2
2026-01-22,1246.6
2026-01-23,1250
2026-01-26,1243.6
2026-01-27,1243
2026-01-28,1251.6
2026-01-29,1228.4
2026-01-30,1243.8
2026-02-02,1252.4
2026-02-03,1234.6
2026-02-04,1214
2026-02-05,1201.2
2026-02-06,1211.4
2026-02-09,1218
2026-02-10,1217.4
2026-02-11,1213.2
2026-02-12,1198.4
2026-02-13,1197
2026-02-16,1192.4
2026-02-17,1195.8
2026-02-18,1215.4
2026-02-19,1210.2
2026-02-20,1216.4
2026-02-23,1200.6
2026-02-24,1213.8
2026-02-25,1227.2
2026-02-26,1216.6
2026-02-27,1210.8
2026-03-02,1222.2
2026-03-03,1217.4
2026-03-04,1236.8
2026-03-05,1238.4
2026-03-06,1226.4
2026-03-09,1221
2026-03-10,1237.8
2026-03-11,1238.6
2026-03-12,1228
2026-03-13,1226.2
2026-03-16,1231.4
2026-03-17,1233.8
2026-03-18,1227.2
2026-03-19,1206
2026-03-20,1194.8
2026-03-23,1197
2026-03-24,1192
2026-03-25,1202
2026-03-26,1184.8
2026-04-02,1193
2026-04-07,1185.8
2026-04-30,1334.2
2026-05-04,1354.6
2026-06-08,1470.2
2026-06-10,1427.6
2026-06-11,1435.8
2026-06-15,1509.6
2026-06-16,1497
2026-06-17,1491.8
2026-06-18,1512.8
2026-06-19,1520.6
2026-06-22,1520
2026-06-23,1487.6
2026-06-24,1492.8
2026-06-25,1480.4
2026-06-26,1475
2026-06-29,1481.2
2026-06-30,1515.4
2026-07-01,1516
2026-07-02,1481.6
2026-07-03,1488.8
2026-07-06,1499
2026-07-07,1462
2026-07-08,1456
2026-07-09,1489.8
2026-07-10,1493.8
2026-07-13,1486
2026-07-14,1488.2
2026-07-15,1476.8
2026-07-16,1467.8
2026-07-17,1434.4
2026-07-20,1451.8
2026-07-21,1465.6
2026-07-22,1466.6
2026-07-23,1433.2
2026-07-24,1430.4
2026-07-27,1406.6
2026-07-28,1403.8
2026-07-29,1384.8
2026-07-30,1393
2026-07-31,1401
2026-08-03,1430
2026-08-04,1471.6
2026-08-05,1477.6
2026-08-06,1468.2
2026-08-07,1476.8
2026-08-10,1475
2026-08-11,1471.6
2026-08-12,1479.8
2026-08-13,1497
2026-08-14,1485.6
2026-08-17,1494.6
2026-08-18,1462.6
2026-08-19,1452.8
2026-08-20,1437.2
2026-08-21,1442.8
2026-08-24,1430.4
2026-08-25,1437.6
2026-08-26,1438.2
2026-08-27,1455.2
2026-08-28,1470.6
2026-08-31,1451
2026-09-01,1446.2
2026-09-02,1444
2026-09-03,1458
